Date,gen_power,cons_power,gkal,temp,gkal_plan,noise,DG
2021-11-30 21:00:00,280.48299658982273,14436,50.289010095888045,79.42916158276648,44.32176835731399,0.9836347777227223,278.47433162935056
2021-11-30 21:30:00,276.74162572665705,14436,50.289010095888045,79.42916158276648,44.32176835731399,0.9913085388186266,275.51055331703793
2021-11-30 22:00:00,276.359140221067,13970,66.40800006052466,76.60901776278799,59.7332783892868,0.9990762105076614,275.4996256720558
2021-11-30 22:30:00,270.72219091220643,13970,66.40800006052466,76.60901776278799,59.7332783892868,1.0079878456266598,270.70729984768116
2021-11-30 23:00:00,266.13415829222794,13221,64.63954155888497,80.28872540390442,53.21112244415658,1.0024419466353565,266.8305532288405
2021-11-30 23:30:00,258.03406683764115,13221,64.63954155888497,80.28872540390442,53.21112244415658,0.9989104335887333,258.93477382644767
2021-12-01 00:00:00,254.37084301178848,12581,131.11122037403402,81.1494543106181,151.5063707268596,1.0046670952912096,254.389110330115
2021-12-01 00:30:00,246.25633961066592,12581,131.11122037403402,81.1494543106181,151.5063707268596,1.0034459360935102,245.51575391489234
2021-12-01 01:00:00,242.4828082106562,11838,128.76344404334253,78.77976541485951,138.59685426969827,0.9908936570271629,241.62350094664123
2021-12-01 01:30:00,237.7878418239544,11838,128.76344404334253,78.77976541485951,138.59685426969827,0.9870459921075391,236.47102001728925
2021-12-01 02:00:00,237.7136950079906,11659,117.93074852869343,79.5721740593213,113.18495046924288,0.996228387768341,236.3021873997465
2021-12-01 02:30:00,237.53429467250294,11659,117.93074852869343,79.5721740593213,113.18495046924288,0.9946970207749386,236.05997072374564
2021-12-01 03:00:00,237.33926570387146,11380,135.1378813276716,86.76286369241721,134.1892695598422,1.0014457061129531,235.79170810531826
2021-12-01 03:30:00,237.19098383947752,11380,135.1378813276716,86.76286369241721,134.1892695598422,0.9895489755699334,235.4105973653879
2021-12-01 04:00:00,237.27324340076646,11416,166.05223793917406,76.99000138286793,184.03401570542073,0.9854776854018172,234.9638712250388
2021-12-01 04:30:00,238.562922418781,11416,166.05223793917406,76.99000138286793,184.03401570542073,0.9912999597253664,234.87014495323587
2021-12-01 05:00:00,239.25687001865344,11659,163.87851615455418,76.62771513129941,176.10738649239084,0.9835628481420577,234.94999018847858
2021-12-01 05:30:00,241.8466838804878,11659,163.87851615455418,76.62771513129941,176.10738649239084,0.9727142319349353,237.2941248528182
2021-12-01 06:00:00,244.9889818271018,12323,124.92826163219797,80.14701916659271,109.34022733338637,0.9769399213478881,239.47121459006902
2021-12-01 06:30:00,251.72418066193794,12323,124.92826163219797,80.14701916659271,109.34022733338637,0.9813622728623308,245.4888201897448
2021-12-01 07:00:00,255.8300429962479,13159,148.0790700338032,80.65772038446659,148.79430965814433,0.9728081666523334,249.02933509598247
2021-12-01 07:30:00,262.5864513043944,13159,148.0790700338032,80.65772038446659,148.79430965814433,0.9723223777518506,255.38410612166462
2021-12-01 08:00:00,267.5949579648523,13849,108.10550623110488,84.00127710827327,90.40701953810337,0.9636526939521424,260.85252139474346
2021-12-01 08:30:00,280.2700198786168,13849,108.10550623110488,84.00127710827327,90.40701953810337,0.9727121277236325,274.1181147733085
2021-12-01 09:00:00,287.1977752147856,14620,94.78857570734677,77.8679437555773,77.36367642962446,0.9925225036626648,282.21835127417836
2021-12-01 09:30:00,296.13133986830326,14620,94.78857570734677,77.8679437555773,77.36367642962446,0.9890406863738977,293.3704003881596
2021-12-01 10:00:00,297.7123169878862,14725,87.61420411801528,78.36534466118731,73.46194727351677,0.9953821812917075,296.64608626773077
2021-12-01 10:30:00,301.0189594878243,14725,87.61420411801528,78.36534466118731,73.46194727351677,1.0037256943417503,300.5190582989056
2021-12-01 11:00:00,300.7231623732151,14575,81.29323067942727,78.31438467477042,70.92220540725006,1.0014218700381283,301.7159326322789
2021-12-01 11:30:00,300.14673919793427,14575,81.29323067942727,78.31438467477042,70.92220540725006,1.002126084516637,301.91888096323777
2021-12-01 12:00:00,300.0153173266392,14378,82.25953279761356,83.85344156612967,77.76317131353355,1.0138505514823624,302.036129491308
2021-12-01 12:30:00,299.7701048518946,14378,82.25953279761356,83.85344156612967,77.76317131353355,1.008397055957919,302.3894160630693
2021-12-01 13:00:00,299.3091258566585,14358,89.6510039897925,86.09746696611847,93.94127900062098,1.007882921201668,301.3802591328873
2021-12-01 13:30:00,296.14562647476663,14358,89.6510039897925,86.09746696611847,93.94127900062098,1.0114320530689649,297.45598708174737
2021-12-01 14:00:00,294.5690936834815,14300,63.80356582870274,82.13654886654591,62.32267327651638,0.9930359837404517,295.1443239640853
2021-12-01 14:30:00,292.3042194005598,14300,63.80356582870274,82.13654886654591,62.32267327651638,1.0013755713524932,291.9119283687778
2021-12-01 15:00:00,291.64976539998037,14243,52.710356276945156,79.74053001734144,51.012779964714575,0.9960373985728269,290.5976123825463
2021-12-01 15:30:00,289.44934966363235,14243,52.710356276945156,79.74053001734144,51.012779964714575,0.9914086722068343,288.8180493340242
2021-12-01 16:00:00,290.0838291286684,14325,59.631918398258854,78.7869938648657,61.64299426282685,1.0001044200081548,289.078134708631
2021-12-01 16:30:00,293.3257697592434,14325,59.631918398258854,78.7869938648657,61.64299426282685,1.0001687426961494,292.6640830239996
2021-12-01 17:00:00,297.883522712656,14780,44.76564492707459,79.06656600360427,43.56795876132569,0.9949462183776833,298.15969560269855
2021-12-01 17:30:00,305.845333474108,14780,44.76564492707459,79.06656600360427,43.56795876132569,1.002092904713143,305.64625392015677
2021-12-01 18:00:00,307.6646979116531,15489,54.204388210583474,77.28134943251652,55.06043610659434,1.0073232994082295,306.9248354235334
2021-12-01 18:30:00,307.43994049327165,15489,54.204388210583474,77.28134943251652,55.06043610659434,0.9922142559022802,305.5533075857674
